numero;fecha;referencia;id;codigo_vendedor
670;2011-07-24;E000AA0138;69618;16
671;2011-07-24;E000AA0131;69618;16
672;2011-07-24;E00AAA0152;69618;16
673;2011-07-24;E00PPP0162;69618;16
674;2011-07-24;E000AA0130;69618;16
675;2011-07-24;E000AA0130;69618;16
676;2011-07-24;E0000P0124;69618;16
677;2011-07-24;E0000P0124;69618;16
678;2011-07-24;E0000P0124;69618;16
679;2011-07-24;E00AAA0151;69618;16
680;2011-07-24;E00AAA0151;69618;16
681;2011-07-24;E00AAA0151;69618;16
682;2011-07-24;E0000A0107;69618;16
683;2011-07-24;E0000A0107;69618;16
684;2011-07-24;E0000A0107;69618;16
685;2011-07-24;E0000A0107;69618;16
686;2011-07-24;E0000A0107;69618;16
687;2011-07-24;E000AA0128;69618;16
688;2011-07-24;E000AA0128;69618;16
689;2011-07-24;E000AA0128;69618;16
690;2011-07-24;E000AA0128;69618;16
691;2011-07-24;E000AA0128;69618;16
692;2011-07-24;E000AA0128;27094;16
693;2011-07-24;E0000A0110;27094;16
694;2011-07-24;E0000A0110;27094;16
695;2011-07-24;E000AA0132;27094;16
696;2011-07-24;E000AA0132;27094;16
697;2011-07-24;E00PPP0162;27094;16
698;2011-07-24;E0000P0124;27094;16
699;2011-07-24;E000AA0129;27094;16
700;2011-07-24;E000AA0129;27094;16
701;2011-07-24;E0000A0106;27094;16
702;2011-07-24;E0000A0106;27094;16
703;2011-07-24;E0000A0106;27094;16
704;2011-07-24;E0000A0106;27094;16
705;2011-07-24;E0000A0106;27094;16
706;0000-00-00;;0;0
707;2011-07-24;E0000A0107;27094;16
708;2011-07-24;E0000A0107;27094;16
709;2011-07-24;E0000A0107;27094;16
710;2011-07-24;E0000A0107;27094;16
711;2011-07-24;E0000A0107;27094;16
712;2011-07-24;E0000A0113;27094;16
713;2011-07-24;E0000A0113;27094;16
714;2011-07-24;E0000A0113;27094;16
715;2011-07-24;E0000A0113;27094;16
716;2011-07-24;E0000A0113;27094;16
717;2011-07-24;E0000A0108;27094;16
718;2011-07-24;E0000A0108;27094;16
719;2011-07-24;E0000A0108;27094;16
720;2011-07-24;E0000A0108;27094;16
721;2011-07-24;E0000A0108;27094;16
722;2011-07-24;E0000A0111;27094;16
723;2011-07-24;E0000A0111;27094;16
724;2011-07-24;E0000A0111;27094;16
725;2011-07-24;E0000A0111;27094;16
726;2011-07-24;E0000A0111;27094;16
727;2011-07-24;E0000A0111;27094;16
728;2011-07-24;E0000A0111;27094;16
729;2011-07-24;E0000A0111;27094;16
730;2011-07-24;E0000A0111;27094;16
731;2011-07-24;E0000A0111;27094;16
732;2011-07-24;E0000A0114;27094;16
733;2011-07-24;E0000A0114;27094;16
734;2011-07-24;E0000A0114;27094;16
735;2011-07-24;E0000A0114;27094;16
736;2011-07-24;E0000A0114;27094;16
737;2011-07-24;E0000A0114;27094;16
738;2011-07-24;E0000A0114;27094;16
739;2011-07-24;E0000A0114;27094;16
740;2011-07-24;E0000A0114;27094;16
741;2011-07-24;E0000A0114;27094;16
742;2011-07-24;E0000A0105;27094;16
743;2011-07-24;E0000A0105;27094;16
744;2011-07-24;E0000A0105;27094;16
745;2011-07-24;E0000A0105;27094;16
746;2011-07-24;E0000A0105;27094;16
747;2011-07-24;E0000A0105;27094;16
748;2011-07-24;E0000A0105;27094;16
749;2011-07-24;E0000A0105;27094;16
750;2011-07-24;E0000A0105;27094;16
751;2011-07-24;E0000A0105;27094;16
752;2011-11-25;P00PPP0056;35163;7
753;2011-11-25;P00PPP0057;35163;7
754;2011-11-16;B0000A0028;55810;10
755;2011-11-16;B0000A0027;55810;10
756;2011-11-22;B0000A0019;49498;10
757;2011-11-25;B0000A0019;35163;10
758;2011-11-25;B0000A0022;35163;10
759;2011-04-12;B0000A0022;46672;10
760;2011-04-12;B000AA0034;46672;10
761;2011-04-12;B0000A0031;46672;10
762;2011-04-12;B0000A0024;46672;10
763;2011-12-08;B0000A0022;112915;10
764;2011-11-20;C0000C0071;732;10
765;2011-11-23;C0000C0063;114844;10
766;2011-11-23;C0000C0066;114844;10
767;2011-11-25;C0000C0129;35163;10
768;2011-11-25;C0000C0063;35163;10
769;2011-11-25;C0000C0074;35163;10
770;2011-11-28;C0000C0128;110981;10
771;2011-11-28;C0000C0128;110981;10
772;2011-12-05;C0000C0130;114221;10
773;0000-00-00;;0;0
774;2011-12-08;C0000C0066;112915;10
775;2011-12-11;C0000C0003;112122;10
776;0000-00-00;;0;0
777;2011-12-11;C0000C0130;112122;10
778;2011-10-06;C000CC0005;35247;10
779;2011-10-06;C000CC0008;35247;10
780;2011-10-06;C000CC0012;35247;10
781;2011-12-21;C0000C0070;101680;10
782;2011-12-21;C0000C0070;101680;10
783;2011-12-26;C0000C0063;83845;10
784;2011-12-26;C0000C0079;83845;10
785;2011-12-24;B0000A0024;83845;10
786;2011-12-25;B0000A0020;113619;10
787;2011-12-25;B0000A0021;113619;10
788;2011-12-26;C0000C0064;41377;10
789;2011-07-24;E00AAA0166;119732;16
790;2011-07-24;E000PP0164;27361;16
791;2011-07-24;E00PPP0165;27361;16
792;2011-07-24;E00PPP0165;27361;16
793;2011-12-28;C0000C0063;99401;10
794;2011-12-28;C0000C0003;99401;10
795;2011-12-29;C0000C0128;110981;10
796;2011-12-29;C0000C0128;110981;10
797;2012-01-04;C0000C0063;113011;10
798;2012-01-04;C0000C0003;113011;10
799;2012-01-04;C0000C0130;98866;10
800;2012-01-09;C0000C0063;113619;10
801;2011-12-28;B0000A0020;99401;10
802;2012-01-06;B0000A0024;111240;10
803;2012-01-06;B000AA0034;111240;10
804;2012-01-17;B000AA0034;111345;7
805;2011-12-31;C0000C0170;41377;16
806;2012-05-01;C0000C0171;109663;16
807;2011-12-31;CCCCCC0175;2;16
808;2012-05-01;C0CCCC0181;35232;16
809;2012-05-01;C0CCCC0177;2;16
810;2012-05-01;CCCCCC0179;90821;16
811;2011-12-31;C00CCC0173;41347;16
812;0000-00-00;;0;0
813;2011-12-31;C00CCC0172;65124;16
814;2011-12-31;CCCCCC0174;19434;16
815;2011-12-31;CCCCCC0176;36283;16
816;2012-05-01;CCCCCC0178;34050;16
817;2012-05-01;CCCCCC0180;52221;16
818;2012-01-27;B0000A0022;52221;7
819;2012-01-27;B0000A0030;52221;7
820;2012-01-27;B0000A0029;52221;7
821;2012-01-27;B000AA0034;52221;7
822;2012-01-27;B0000A0030;66173;7
823;2012-01-27;B0000A0019;66173;7
824;2012-01-27;B0000A0021;66173;7
825;2012-01-27;B0000A0022;66173;7
826;2012-01-10;C0000C0185;100982;7
827;2012-01-10;C0000C0003;100982;7
828;0000-00-00;;0;0
829;0000-00-00;;0;0
830;2012-01-10;C0000C0185;89547;7
831;2012-01-12;C0000C0063;35324;7
832;2012-01-20;C0000C0066;110084;7
833;2012-01-20;C0000C0130;110084;7
834;2012-01-26;C0000C0003;112206;7
835;2012-01-26;C0000C0066;112206;7
836;2012-01-28;C0000C0063;115374;7
837;0000-00-00;;0;0
838;0000-00-00;;0;0
839;2012-02-09;B000AA0032;96950;7
840;2012-02-09;B0000A0031;96950;7
841;2012-02-10;B0000A0190;109560;7
842;2012-02-10;B0000A0186;113013;7
843;2012-02-10;B0000A0186;113321;7
844;2012-02-24;P00PPP0052;109828;7
845;2012-02-24;P00PPP0054;109828;7
846;0000-00-00;;0;0
847;0000-00-00;;0;0
848;0000-00-00;;0;0
849;0000-00-00;;0;0
850;0000-00-00;;0;0
851;0000-00-00;;0;0
852;2012-02-23;C000CC0195;27361;7
853;2012-02-24;C0000C0194;27361;7
854;0000-00-00;;0;0
855;0000-00-00;;0;0
856;0000-00-00;;0;0
857;0000-00-00;;0;0
858;2012-02-20;P00PPP0196;29991;7
859;2012-02-21;P00PPP0196;111240;7
860;2012-02-21;P00PPP0196;34332;7
861;2012-02-21;P00PPP0196;73841;7
862;2012-02-21;P00PPP0196;73841;7
863;2012-02-21;P00PPP0196;46672;7
864;2012-02-24;P00PPP0196;54044;7
865;2012-02-24;P00PPP0196;54044;7
866;2012-02-20;P00PPP0197;29991;7
867;2012-02-20;P00PPP0197;27802;7
868;2012-02-23;P00PPP0197;46672;7
869;2012-02-24;P00PPP0197;54044;7
870;2012-02-24;P00PPP0197;54044;7
871;2012-02-20;B0000A0193;27802;7
872;2012-02-21;B0000A0193;46672;7
873;2012-02-21;B0000A0193;111240;7
874;2012-02-21;B0000A0193;112609;7
875;2012-02-20;B000AA0192;109560;7
876;2012-02-21;B000AA0192;46672;7
877;2012-02-21;B000AA0192;111240;7
878;2012-02-21;B000AA0192;52953;7
879;2012-02-20;C0000C0194;27802;7
880;2012-02-21;B000AA0192;90821;7
881;2015-10-26;C000CC0242;27361;18
882;2012-02-20;C0000C0194;31143;7
883;2012-02-20;C0000C0194;31143;7
884;2012-02-21;C0000C0194;90821;7
885;2012-02-21;C0000C0194;73841;7
886;2012-02-21;C0000C0194;73841;7
887;2012-02-21;C0000C0194;73841;7
888;2012-02-21;C0000C0194;73841;7
889;2012-02-21;C0000C0194;111240;7
890;2012-02-22;C0000C0194;46672;7
891;2012-02-23;C0000C0194;113716;7
892;2012-02-24;C0000C0194;54044;7
893;2012-02-24;C0000C0194;54044;7
894;2012-02-24;C0000C0194;74802;7
895;2012-02-20;C000CC0195;71714;7
896;2012-02-20;C000CC0195;29991;7
897;2012-02-20;C000CC0195;52221;7
898;2015-10-26;B0000A0248;27361;18
899;2012-02-20;C000CC0195;27802;7
900;2012-02-21;C000CC0195;73841;7
901;2012-02-21;C000CC0195;73841;7
902;2012-02-21;C000CC0195;73841;7
903;2012-02-21;C000CC0195;73841;7
904;2012-02-21;C000CC0195;111240;7
905;2012-02-22;C000CC0195;90821;7
906;2012-02-24;C000CC0195;74802;7
907;2012-03-05;B0000A0186;90665;7
908;2012-03-05;B0000A0186;112609;7
909;2012-03-07;P0PPPP0058;71651;7
910;2012-03-07;P00PPP0054;71651;7
911;2012-03-07;P00PPP0052;71651;7
912;2012-03-07;B0000A0027;71651;7
913;2012-03-07;B0000A0027;71651;7
914;2012-03-07;B0000A0022;71651;7
915;2012-03-07;B0000A0029;71651;7
916;2012-03-08;B0000A0022;41335;10
917;0000-00-00;;0;0
918;2012-03-10;C0000C0066;81342;10
919;2012-03-10;C0000C0063;81342;10
920;2012-03-18;C0000C0075;38284;10
921;2012-03-18;C0000C0065;38284;10
922;2012-03-21;C0000C0063;114832;10
923;2012-03-21;B0000A0019;81342;10
924;2012-01-07;B0000A0186;113082;10
925;2012-01-07;B0000A0186;113082;10
926;2012-01-07;B0000A0186;113107;10
927;2011-12-28;P000PP0047;99401;10
928;2012-12-31;P00PPP0057;73841;10
929;2012-01-02;P000PP0047;73553;10
930;2012-01-02;P0000P0039;73553;10
931;2012-01-02;P0000P0037;73553;10
932;2012-01-02;P0000P0036;73553;10
933;0000-00-00;ERROR;0;0
934;0000-00-00;ERROR;0;0
935;0000-00-00;;0;0
936;2012-04-05;C0000C0069;115531;7
937;2012-04-05;C0000C0063;115531;7
938;2012-04-05;C0000C0063;115121;7
939;2012-04-05;C0000C0074;115121;7
940;2012-04-03;C0000C0074;114866;7
941;2012-04-08;B0000A0022;101680;10
942;2012-04-08;B0000A0024;101680;10
943;2012-04-08;B0000A0027;101680;10
944;2012-04-08;B0000A0028;101680;10
945;2012-04-08;P00PPP0053;101680;10
946;2012-04-08;P00PPP0055;101680;10
947;2011-04-08;C0000C0076;38284;10
948;2011-04-08;C0000C0076;38284;10
949;2011-04-19;C0000C0066;115720;10
950;2011-04-23;C0000C0067;84631;10
951;2012-04-23;C0000C0003;111514;10
952;2012-04-23;C0000C0063;111514;10
953;2012-04-24;C0000C0003;35407;10
954;2012-04-24;C0000C0001;35407;10
955;2012-04-24;C0000C0130;35407;10
956;2012-04-22;C0000C0069;112593;10
957;2012-04-22;C0000C0069;112593;10
958;2012-04-22;C0000C0063;112593;10
959;2012-04-22;C0000C0064;112593;10
960;2012-04-24;C0000C0183;109114;10
961;2012-04-24;C0000C0074;109114;10
962;2012-04-24;C0000C0074;115531;10
963;2012-04-26;C0000C0069;114844;10
964;2012-04-26;B0000A0022;114844;10
965;2012-04-26;B0000A0019;114844;10
966;2012-04-26;B0000A0186;114844;10
967;2012-05-06;B0000A0022;99175;10
968;2012-05-06;B000AA0034;99175;10
969;2012-05-06;B0000A0190;99175;10
970;2012-05-16;C0000C0063;110304;10
971;2012-05-16;C0000C0003;110304;10
972;2012-05-21;C0000C0197;98673;10
973;2012-05-24;B0000A0186;71651;10
974;2012-05-24;B0000A0186;27289;10
975;2012-06-05;B000AA0033;90665;10
976;2012-06-15;B0000A0021;90880;10
977;2012-05-09;P00PPP0056;113123;10
978;2012-05-09;P00PPP0052;113123;10
979;2012-05-30;C0000C0063;113123;10
980;2012-05-30;C0000C0003;113123;10
981;2012-05-30;C0000C0003;99175;10
982;2012-05-30;C0000C0063;99175;10
983;2012-05-30;C0000C0072;99175;10
984;2012-06-02;C0000C0063;65760;10
985;2012-06-02;C0000C0003;65760;10
986;2012-06-02;C0000C0073;65760;10
987;2012-06-08;C0000C0065;36876;10
988;0000-00-00;;0;0
989;0000-00-00;;0;0
990;0000-00-00;;0;0
991;2012-05-30;B000AA0034;113123;7
992;0000-00-00;;0;0
993;0000-00-00;;0;0
994;0000-00-00;;0;0
995;0000-00-00;;0;0
996;0000-00-00;;0;0
997;2012-06-18;P0000P0039;115844;7
998;2012-06-18;B0000A0020;115844;7
999;2012-06-24;C0000C0063;98673;7
1000;2012-07-12;B0000A0030;109211;7
1001;2012-06-29;C0000C0064;99175;7
1002;2012-06-30;C0000C0064;109560;7
1003;0000-00-00;;0;0
1004;2012-06-30;C0000C0064;115548;7
1005;2012-06-30;C0000C0066;115548;7
1006;2012-06-30;C0000C0063;115548;7
1007;2012-07-12;C0000C0102;109211;7
1008;2012-07-12;C0000C0064;109211;7
1009;2012-07-16;C0000C0071;81342;7
1010;2012-07-16;C0000C0003;81342;7
1011;2012-07-16;C0000C0003;81342;7
1012;2012-07-20;B0000A0029;113619;7
1013;2012-07-20;B0000A0027;113619;7
1014;0000-00-00;;0;0
1015;0000-00-00;;0;0
1016;0000-00-00;;0;0
1017;0000-00-00;;0;0
1018;2012-07-22;C000CC0013;34525;7
1019;2012-07-22;C000CC0013;34525;7
1020;2012-07-22;C000CC0012;34525;7
1021;2012-07-22;C000CC0009;34525;7
1022;2012-07-23;C000CC0062;34525;7
1023;2012-07-23;C000CC0005;34525;7
1024;2012-07-23;C000CC0005;34525;7
1025;2012-07-23;C000CC0005;34525;7
1026;2012-06-18;P0000P0039;115844;17
1027;2012-06-18;B0000A0020;115844;17
1028;0000-00-00;;0;0
1029;2012-08-19;B0000A0019;115092;10
1030;2011-03-11;B0000A0020;109211;4
1031;0000-00-00;;0;0
1032;0000-00-00;;0;0
1033;2012-08-06;C0000C0066;112358;10
1034;2012-08-06;C0000C0074;112358;10
1035;2012-06-30;C0000C0064;115548;17
1036;2012-08-06;C0000C0073;112358;10
1037;2012-06-30;C0000C0066;115548;17
1038;2012-06-30;C0000C0063;115548;17
1039;2012-08-06;C0000C0067;112358;10
1040;2012-07-12;C0000C0102;109211;17
1041;2011-03-11;B0000A0020;109211;4
1042;2012-07-16;C0000C0071;81342;17
1043;2012-07-16;C0000C0003;81342;17
1044;2012-07-20;B0000A0029;113619;17
1045;2012-07-20;B0000A0027;113619;17
1046;2012-09-01;C0000C0198;113118;10
1047;2012-07-27;PPPPPP0059;52953;17
1048;2012-08-12;C0000C0102;115666;10
1049;2012-07-27;PPPPPP0060;52953;17
1050;2012-07-27;P0PPPP0058;52953;17
1051;2012-07-27;P00PPP0055;52953;17
1052;2012-09-10;C0000C0063;116303;10
1053;0000-00-00;;0;0
1054;0000-00-00;;0;0
1055;0000-00-00; ;0;0
1056;0000-00-00; ;0;0
1057;0000-00-00;;0;0
1058;2012-07-26;C0000C0066;116057;17
1059;2012-09-15;C0000C0199;76610;10
1060;2012-09-17;C0000C0129;113479;10
1061;2012-09-17;B0000A0019;113479;10
1062;2012-09-17;B0000A0024;113479;10
1063;2012-09-17;B0000A0026;113479;10
1064;2012-09-17;B0000A0030;113479;10
1065;2012-09-17;C0000C0063;113479;10
1066;2012-09-17;C0000C0001;113479;10
1067;2012-08-22;C0000C0201;76610;10
1068;2012-09-18;C0000C0074;38284;10
1069;2012-09-18;C0000C0071;38284;10
1070;2012-09-18;C0000C0074;38284;10
1071;2012-09-18;C0000C0074;38284;10
1072;2012-09-24;C0000C0072;112725;10
1073;2012-09-24;C0000C0003;116028;10
1074;2012-07-26;C0000C0074;52953;17
1075;2012-07-26;C0000C0065;52953;17
1076;2012-07-26;C0000C0063;52953;17
1077;2012-07-26;C0000C0075;52953;17
1078;2012-09-29;C0000C0065;73240;10
1079;2012-09-29;C0000C0102;73240;10
1080;2012-09-30;C0000C0202;106391;10
1081;2012-10-01;C0000C0203;112915;10
1082;2012-07-28;C0000C0066;116086;17
1083;2012-07-28;C0000C0064;116086;17
1084;2012-07-28;C0000C0063;116028;17
1085;2012-07-28;C0000C0066;116028;17
1086;2012-07-29;C0000C0081;103117;17
1087;2012-07-29;C0000C0081;103117;17
1088;2012-07-29;C0000C0081;103117;17
1089;2012-07-29;C0000C0081;103117;17
1090;2012-07-30;C0000C0073;114398;17
1091;2012-07-30;C0000C0076;114398;17
1092;2012-07-31;C0000C0073;103117;17
1093;2012-07-31;C0000C0073;103117;17
1094;2012-07-31;C0000C0073;103117;17
1095;2012-07-31;C0000C0073;103117;17
1096;2012-08-05;C0000C0064;98673;17
1097;2012-08-05;C0000C0064;98673;17
1098;2012-08-05;C0000C0064;98673;17
1099;2012-08-05;C0000C0064;98673;17
1100;2012-08-04;B0000A0190;55810;17
1101;2012-08-04;B0000A0030;55810;17
1102;2012-12-05;B000AA0034;35324;17
1103;2012-12-05;B000AA0033;35324;17
1104;2012-12-06;B0000A0026;116356;17
1105;2012-12-07;C0000C0065;112122;17
1106;2012-12-07;C0000C0071;112122;17
1107;2012-12-07;C0000C0073;112122;17
1108;2012-12-07;C0000C0067;112122;17
1109;2012-12-08;B000AA0034;115844;17
1110;2012-12-15;C0000C0064;113107;17
1111;2012-12-18;C0000C0064;112894;17
1112;2012-12-28;B0000A0020;115845;17
1113;2012-12-28;B000AA0034;115845;17
1114;2012-12-17;C0000C0065;66743;17
1115;2013-01-07;C0000C0073;96950;17
1116;2013-01-07;C0000C0073;96950;17
1117;2013-01-07;C0000C0065;96950;17
1118;2013-01-07;C0000C0065;96950;17
1119;2013-01-10;B0000A0186;115121;17
1120;2013-01-10;B0000A0190;115121;17
1121;2013-01-10;B0000A0023;115121;17
1122;2013-01-10;B0000A0186;114866;17
1123;2013-01-14;C0000C0066;115374;17
1124;2013-01-14;C0000C0064;115374;17
1125;2013-01-14;C0000C0065;115374;17
1126;2013-01-25;C0000C0066;112557;17
1127;2013-01-25;B0000A0025;27125;17
1128;2013-01-25;B000AA0034;27125;17
1129;2013-01-25;B000AA0034;135;17
1130;2013-01-25;B0000A0020;135;17
1131;2013-01-25;B0000A0021;135;17
1132;2013-01-25;B0000A0019;135;17
1133;2013-01-25;P00PPP0054;135;17
1134;2013-01-25;P000PP0045;135;17
1135;2013-01-25;P000PP0047;135;17
1136;2013-01-25;P000PP0049;135;17
1137;2012-01-25;P000PP0045;27125;17
1138;2012-01-25;P00PPP0054;27125;17
1139;2012-12-16;C0000C0204;116424;17
1140;2012-07-30;C0000C0129;114398;17
1141;2013-01-27;B0000A0026;135;17
1142;2013-01-27;B0000A0025;135;17
1143;2012-10-03;C0000C0002;115890;10
1144;2012-10-03;C0000C0001;115890;10
1145;2012-10-03;C0000C0104;115890;10
1146;2012-10-08;C0000C0064;114398;10
1147;2012-10-08;C0000C0079;114398;10
1148;2012-10-11;C0000C0065;109123;10
1149;2012-10-20;C0000C0064;114956;10
1150;2012-10-20;C0000C0130;114956;10
1151;2012-11-11;C0000C0063;115845;10
1152;2012-11-10;C0000C0206;80580;10
1153;2012-11-07;B0000A0019;35324;10
1154;2012-11-10;B0000A0031;115845;10
1155;2012-11-10;B0000A0019;115845;10
1156;2012-11-11;B0000A0019;34741;10
1157;2012-11-11;B0000A0024;34741;10
1158;2012-11-11;B0000A0026;34741;10
1159;2012-11-17;C0000C0074;113123;10
1160;2012-11-17;C0000C0065;113123;10
1161;2012-11-17;C0000C0074;113123;10
1162;2012-11-17;P0PPPP0058;113123;10
1163;2012-11-17;P00PPP0054;113123;10
1164;2012-11-21;C0000C0207;38284;10
1165;2012-11-21;C0000C0207;38284;10
1166;2012-11-21;C0000C0075;115844;10
1167;2012-11-22;B0000A0030;115845;10
1168;2012-11-22;B0000A0023;115845;10
1169;2013-01-27;P0000P0042;135;17
1170;2013-01-26;P000PP0050;27125;17
1171;2013-01-26;P0000P0042;27125;17
1172;2013-01-31;P00PPP0057;71333;17
1173;2012-04-24;C0000C0003;35407;10
1174;2011-04-04;B000AA0034;109688;10
1175;2013-02-01;B0000A0101;71333;17
1176;2013-01-31;C0000C0079;71333;17
1177;2013-01-31;C0000C0065;71333;17
1178;2013-01-31;C0000C0082;71333;17
1179;2013-01-31;C0000C0073;71333;17
1180;2013-01-29;C000CC0014;29991;17
1181;2013-01-28;C000CC0012;135;17
1182;2013-01-28;C000CC0012;135;17
1183;2013-01-28;C000CC0012;135;17
1184;2013-01-28;C000CC0012;135;17
1185;2013-02-03;C0000C0071;113891;17
1186;2013-02-03;C0000C0071;113891;17
1187;2013-02-03;C0000C0069;113891;17
1188;2013-02-03;C0000C0069;113891;17
1189;2013-01-29;P00PPP0054;29991;17
1190;2013-01-29;P000PP0045;29991;17
1191;2013-01-29;P000PP0050;29991;17
1192;2013-02-03;P0PPPP0058;113891;17
1193;2013-02-03;P00PPP0052;113891;17
1194;2013-02-07;P00PPP0052;35247;17
1195;2013-02-07;P000PP0044;35247;17
1196;2013-02-05;C0000C0067;34332;17
1197;2013-02-05;C0000C0071;34332;17
1198;2013-02-05;C0000C0065;34332;17
1199;2013-02-05;C0000C0076;34332;17
1200;2013-02-05;C000CC0004;65124;17
1201;2013-02-05;C0000C0069;65124;17
1202;2013-02-05;C0000C0076;65124;17
1203;2013-02-05;C0000C0207;65124;17
1204;2013-02-05;C000CC0017;113619;17
1205;2013-02-06;C000CC0004;113082;17
1206;2013-02-06;C000CC0004;55810;17
1207;2013-02-06;C000CC0005;55810;17
1208;2013-02-06;C000CC0005;55810;17
1209;2013-02-06;C000CC0014;55810;17
1210;2013-02-03;B000AA0033;113891;17
1211;2013-02-03;B000AA0034;113891;17
1212;2013-02-03;B000AA0034;98673;17
1213;2013-02-03;B0000A0026;98673;17
1214;2013-02-03;B0000A0025;98673;17
1215;2013-02-03;B0000A0022;98673;17
1216;2013-02-07;B0000A0027;35247;17
1217;2013-02-07;B0000A0031;35247;17
1218;2013-02-07;P0000P0041;109213;17
1219;2013-02-07;P0000P0042;109213;17
1220;2013-02-07;P000PP0044;109213;17
1221;2013-02-07;P000PP0045;109213;17
1222;2013-02-08;P00PPP0052;19434;17
1223;2013-02-08;P00PPP0053;19434;17
1224;2013-02-08;P00PPP0055;19434;17
1225;2013-02-07;C000CC0012;27125;17
1226;2013-02-07;C000CC0062;27125;17
1227;2013-02-07;C000CC0014;27125;17
1228;2013-02-07;C000CC0004;27125;17
1229;2013-02-07;C000CC0004;96950;17
1230;2013-02-07;C000CC0004;96950;17
1231;2013-02-07;C000CC0062;96950;17
1232;2013-02-07;C000CC0008;96950;17
1233;2013-02-08;C000CC0004;115845;17
1234;2013-02-08;C0000C0067;116802;17
1235;2013-02-09;C000CC0011;8183;17
1236;2013-02-11;C0000C0207;48443;17
1237;2013-02-11;C0000C0197;48443;17
1238;2013-02-11;C0000C0074;48443;17
1239;2013-02-12;B000AA0034;48443;17
1240;2013-02-12;P00PPP0054;48443;17
1241;2013-02-12;P000PP0045;48443;17
1242;2013-02-12;P000PP0044;48443;17
1243;2013-02-13;C0000C0210;48443;17
1244;2013-02-13;C000CC0016;48443;17
1245;2013-02-15;C000CC0004;35324;17
1246;2013-02-15;C000CC0016;35324;17
1247;2013-02-15;C000CC0007;35324;17
1248;2013-02-15;C000CC0008;35324;17
1249;2013-02-21;C0000C0063;116689;17
1250;2013-02-25;C0000C0066;117153;17
1251;0000-00-00;;0;0
1252;0000-00-00;;0;0
1253;0000-00-00;;0;0
1254;2013-02-16;P0000P0042;115845;17
1255;2013-02-16;B000AA0032;115845;17
1256;2013-02-16;B0000A0020;42757;17
1257;2013-02-16;B0000A0024;42757;17
1258;2013-02-16;B0000A0025;42757;17
1259;2013-02-19;B0000A0031;109163;17
1260;2013-02-19;B0000A0031;109163;17
1261;2013-02-19;B0000A0031;109163;17
1262;2013-02-19;B0000A0031;109163;17
1263;2013-03-29;B0000A0019;114841;17
1264;2013-04-09;B0000A0024;64963;17
1265;2013-04-09;B0000A0031;64963;17
1266;2013-04-09;B0000A0020;64963;17
1267;2013-04-13;B0000A0186;115666;17
1268;2013-04-13;B0000A0190;115666;17
1269;2013-04-13;B0000A0031;115666;17
1270;2013-03-14;C0000C0066;99768;17
1271;2013-03-14;C0000C0063;116160;17
1272;2013-03-26;C0000C0063;117268;17
1273;2013-03-28;C0000C0064;55476;17
1274;2013-03-28;C0000C0066;55476;17
1275;2013-04-01;C000CC0004;46255;17
1276;2013-04-01;C0000C0128;46255;17
1277;2013-04-01;C0000C0065;46255;17
1278;2013-04-13;C0000C0066;112894;17
1279;2013-04-13;C0000C0104;112894;17
1280;2013-04-13;C0000C0197;112894;17
1281;2013-04-24;C000CC0008;112814;17
1282;2013-04-25;C0000C0074;109114;17
1283;2013-04-30;C000CC0011;109213;17
1284;2013-05-08;B0000A0020;116802;10
1285;2013-05-14;P000PP0045;115845;10
1286;2013-05-14;P0000P0041;83988;10
1287;2013-05-14;P0000P0042;83988;10
1288;2013-05-14;P000PP0047;83988;10
1289;2013-05-14;P000PP0044;110981;10
1290;2013-05-14;P00PPP0054;110981;10
1291;2013-05-14;P000PP0045;83988;10
1292;2013-05-14;P0000P0039;83988;10
1293;2013-05-18;C0000C0066;81371;10
1294;2013-05-18;C0000C0064;81371;10
1295;2013-05-18;C0000C0128;81371;10
1296;2013-05-18;C000CC0062;83988;10
1297;2013-05-18;C000CC0014;83988;10
1298;2013-05-18;C000CC0015;83988;10
1299;2013-05-18;C000CC0017;83988;10
1300;2013-05-18;C0000C0063;114841;10
1301;2013-05-18;C0000C0002;114841;10
1302;2013-05-18;C0000C0064;81371;10
1303;2011-08-15;B00AAA0084;41377;10
1304;2011-08-15;CCCCCC0083;19434;18
1305;2011-08-15;B00AAA0086;41377;10
1306;2011-08-15;B0AAAA0085;34332;18
1307;2011-08-15;P0PPPP0088;90821;10
1308;2011-08-15;B0AAAA0087;27361;18
1309;2011-08-15;BAAAAA0089;2;10
1310;2011-08-15;B00AAA0090;73841;18
1311;2011-08-15;P000PP0091;27094;10
1312;2011-08-21;B00AAA0093;2;10
1313;2011-08-21;C0000C0092;27361;18
1314;2011-08-21;B00AAA0094;71651;10
1315;2011-08-21;P00PPP0095;34473;10
1316;2011-08-21;B0AAAA0096;46700;18
1317;2011-08-21;B00AAA0097;96950;10
1318;2011-08-21;C0000C0099;27361;10
1319;2011-08-21;B0AAAA0098;52221;18
1320;2011-08-21;BAAAAA0100;34473;18
1321;2012-07-23;P000PP0211;29991;18
1322;2012-07-23;B0000A0212;111240;18
1323;2012-07-22;C0CCCC0213;71651;18
1324;2012-07-22;BAAAAA0214;54044;18
